"genre","us_creator","type","duration","female_percent","age_13_17","age_18_24","age_25_34","age_35_44","age_45_54","age_55_plus","us_audience","sponsored","monthly_views_growth","followers","uploads_90d","month","dow","live","views"
"Sports",0,"media company",0.51666665,41.08758,2.751409,34.409283,35.046566,13.62656,7.2367373,6.9294443,76.97748,0,0.03771036,141.163,223,8,3,0,39.338
"Entertainment",1,"media company",0.21666667,78.55153,11.901507,51.16927,30.707308,3.8730226,1.1526252,1.1962651,21.99459,1,0.0029714042,1390.791,43,1,5,0,14.741
"Sports",1,"media company",3.25,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,11,0,0,52.573
"Food & Drink",0,"influencer",0.5,60.28983,1.81772,26.979008,36.65147,19.494465,7.999688,7.057646,34.673367,1,0.021507109,383.422,53,1,2,0,46.958
"Food & Drink",0,"influencer",0.6333333,60.28983,1.81772,26.979008,36.65147,19.494465,7.999688,7.057646,34.673367,1,0.021507109,383.422,53,1,3,0,57.328
"Food & Drink",0,"influencer",0.6166667,60.28983,1.81772,26.979008,36.65147,19.494465,7.999688,7.057646,34.673367,1,0.021507109,383.422,53,1,3,0,34.185
"Entertainment",1,"media company",1.4,78.55153,11.901507,51.16927,30.707308,3.8730226,1.1526252,1.1962651,21.99459,0,0.0029714042,1390.791,43,1,0,0,62.332
"News & Politics",1,"media company",2,23.217543,4.6507506,30.534351,32.66359,14.3736,9.0499735,8.727734,53.93578,0,0.042542234,3199.196,1706,2,2,0,272.59
"Sports",1,"media company",3.5,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,11,2,0,36.498
"Entertainment",1,"media company",1.9666667,40.011436,2.1576266,24.159645,30.386677,17.832863,13.421588,12.041601,72.83951,0,0.016077036,270.083,204,2,4,0,12.738
"Sports",1,"media company",0.68333334,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.011439679,2837.649,562,5,3,0,153.842
"Entertainment",1,"media company",1.2333333,78.55153,11.901507,51.16927,30.707308,3.8730226,1.1526252,1.1962651,21.99459,0,0.0029714042,1390.791,43,1,6,0,63.937
"Sports",1,"media company",0.6166667,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.011439679,2837.649,562,5,1,0,324.894
"Sports",1,"media company",2.05,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,12,3,0,30.782
"Entertainment",1,"media company",0.75,12.525792,0,15.849792,20.97412,16.19924,23.51202,23.46483,78.57143,0,0.0005126307,662.149,9,6,3,0,75.986
"Entertainment",0,"media company",1.6166667,25.80154,3.9943416,28.953794,35.045433,16.029612,7.9315133,8.045307,8.016482,0,0.026177077,1171.327,261,2,2,0,134.783
"Sports",1,"media company",3.2666667,10.195684,8.936993,35.938076,29.820343,10.013515,6.872728,8.4183445,47.65,0,0.025362939,2272.45,972,3,2,0,28.748
"Sports",1,"media company",1.5,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.011439679,2837.649,562,6,4,0,114.814
"Entertainment",0,"media company",1.25,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,1,0.043697827,84.772,1976,2,3,0,33.596
"Sports",1,"media company",3.5166667,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,12,1,0,43.318
"Sports",1,"media company",0.5833333,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.011439679,2837.649,562,6,3,0,205.606
"Entertainment",0,"media company",2.9666667,25.80154,3.9943416,28.953794,35.045433,16.029612,7.9315133,8.045307,8.016482,1,0.026177077,1171.327,261,3,3,0,121.454
"Entertainment",1,"media company",1.6666666,36.641167,3.163764,20.07823,28.842455,18.796284,15.178069,13.941198,76.30662,0,0.036329255,907.676,211,7,1,0,33.909
"Food & Drink",0,"influencer",1,60.28983,1.81772,26.979008,36.65147,19.494465,7.999688,7.057646,34.673367,1,0.021507109,383.422,53,1,1,0,22.074
"Entertainment",0,"media company",1.5333333,28.145414,2.6426907,37.385746,36.796547,12.2328415,5.3873286,5.5548463,6.583815,0,0.025293006,4265.123,305,12,5,0,324.973
"Entertainment",0,"media company",1.0833334,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,1,0.043697827,84.772,1976,2,0,0,145.403
"Entertainment",1,"media company",1.25,26.297277,6.10338,41.22508,35.444435,10.348794,3.4559636,3.4223485,72.772446,1,0.026469473,1587.66,1237,8,0,0,29.725
"Entertainment",0,"media company",0.33333334,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.043697827,84.772,1976,2,1,0,70.392
"Other",0,"media company",0.56666666,47.864376,7.710105,40.730824,33.186996,10.3462715,4.127539,3.8982644,55.672623,1,0.17494568,40.634,14,9,0,0,8.032
"Entertainment",0,"media company",1.7333333,28.145414,2.6426907,37.385746,36.796547,12.2328415,5.3873286,5.5548463,6.583815,0,0.025293006,4265.123,305,12,3,0,515.702
"Entertainment",1,"media company",0.48333332,12.525792,0,15.849792,20.97412,16.19924,23.51202,23.46483,78.57143,0,0.0005126307,662.149,9,7,4,0,15.363
"Food & Drink",1,"media company",0.78333336,45.470882,14.055589,45.390423,29.45751,6.147866,2.3545792,2.5940342,50.16668,0,0.004513912,223.733,299,5,4,0,11.177
"General Interest",1,"media company",1.3166667,37.165012,3.9920428,16.693565,26.678446,19.388222,17.250755,15.996969,82.20859,0,0.040438768,547.252,2232,9,0,0,36.92
"People & Blogs",0,"influencer",0.31666666,10.57104,5.2238617,31.249422,34.391006,14.632082,7.259091,7.244537,84.26573,0,0.03486324,233.596,60,2,0,0,16.584
"Entertainment",1,"media company",0.68333334,16.76444,10.058372,39.177856,32.306797,9.919553,4.175792,4.361629,69.57073,1,0.0004932921,243.229,763,3,6,0,21.275
"Sports",1,"media company",0.7,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,1,2,0,34.695
"Entertainment",0,"media company",1.8,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.043697827,84.772,1976,3,0,0,18.752
"Food & Drink",1,"media company",0.78333336,45.470882,14.055589,45.390423,29.45751,6.147866,2.3545792,2.5940342,50.16668,0,0.004513912,223.733,299,6,0,0,37.469
"Sports",1,"media company",0.41666666,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.011439679,2837.649,562,7,0,0,228.863
"Sports",1,"media company",0.9,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.011439679,2837.649,562,8,3,0,219.366
"Entertainment",0,"media company",1.6166667,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.043697827,84.772,1976,4,0,0,30.359
"Entertainment",0,"media company",1,25.80154,3.9943416,28.953794,35.045433,16.029612,7.9315133,8.045307,8.016482,0,0.026177077,1171.327,261,5,6,0,73.402
"Entertainment",0,"media company",0.6166667,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.043697827,84.772,1976,4,6,0,37.493
"Entertainment",1,"media company",0.8,61.873962,1.4062786,21.234766,33.10952,22.061457,11.82526,10.36272,59.747547,0,0.0071299383,3225.328,9,6,6,0,89.016
"People & Blogs",1,"influencer",1.0333333,20.96096,1.2031296,23.953394,32.277576,17.574001,12.6429825,12.348917,10.2018585,0,0.013181705,609.138,167,5,0,0,177.556
"Entertainment",1,"media company",0.8333333,50.046043,1.8988557,12.158836,26.731018,22.811022,18.99381,17.40646,77.846535,0,0.027487054,897.328,1370,12,6,0,55.987
"General Interest",1,"media company",0.8333333,37.165012,3.9920428,16.693565,26.678446,19.388222,17.250755,15.996969,82.20859,0,0.040438768,547.252,2232,12,0,0,52.981
"Sports",1,"media company",2.9166667,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,3,0,0,51.009
"Entertainment",0,"media company",0.76666665,45.149498,3.8603096,34.42305,34.89394,14.368336,6.4860387,5.968327,63.11935,0,0.01373751,219.211,556,5,2,0,16.764
"General Interest",1,"media company",0.25,23.778912,7.215594,42.634335,35.604748,9.291094,2.5720365,2.6821938,58.33605,0,0.03826723,639.151,739,1,1,0,106.449
"General Interest",1,"media company",0.05,23.778912,7.215594,42.634335,35.604748,9.291094,2.5720365,2.6821938,58.33605,0,0.03826723,639.151,739,1,3,0,165.287
"News & Politics",1,"media company",0.78333336,23.217543,4.6507506,30.534351,32.66359,14.3736,9.0499735,8.727734,53.93578,0,0.042542234,3199.196,1706,5,0,0,466.576
"Other",1,"influencer",1.2833333,19.35551,6.8694496,32.46499,31.689846,12.990742,8.085685,7.899287,45.533897,0,0.06742951,2530.914,306,10,5,0,243.153
"Sports",1,"media company",0.26666668,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,3,6,0,28.948
"Food & Drink",1,"media company",0.98333335,45.470882,14.055589,45.390423,29.45751,6.147866,2.3545792,2.5940342,50.16668,0,0.004513912,223.733,299,7,4,0,35.044
"Food & Drink",1,"media company",0.8666667,45.470882,14.055589,45.390423,29.45751,6.147866,2.3545792,2.5940342,50.16668,0,0.004513912,223.733,299,7,5,0,34.746
"Food & Drink",1,"media company",1.0333333,45.470882,14.055589,45.390423,29.45751,6.147866,2.3545792,2.5940342,50.16668,0,0.004513912,223.733,299,7,0,0,96.258
"Sports",1,"media company",0.78333336,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.011439679,2837.649,562,9,0,0,141.347
"Entertainment",0,"media company",0.56666666,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.043697827,84.772,1976,5,0,0,22.878
"Sports",1,"media company",0.81666666,10.195684,8.936993,35.938076,29.820343,10.013515,6.872728,8.4183445,47.65,0,0.025362939,2272.45,972,6,6,0,31.282
"Entertainment",1,"media company",0.8833333,12.525792,0,15.849792,20.97412,16.19924,23.51202,23.46483,78.57143,0,0.0005126307,662.149,9,4,2,0,63.193
"Sports",1,"media company",3.45,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,1,0.011439679,2837.649,562,9,5,0,157.912
"Entertainment",1,"media company",0.23333333,78.55153,11.901507,51.16927,30.707308,3.8730226,1.1526252,1.1962651,21.99459,0,0.0029714042,1390.791,43,5,1,0,88.803
"Entertainment",1,"media company",2.5166667,30.13772,3.285034,16.713976,26.37153,19.339844,17.793966,16.495651,75.42417,0,0.055003982,1011.363,4117,12,0,0,106.954
"Sports",1,"media company",0.28333333,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,3,1,0,69.089
"Sports",1,"media company",0.8,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,3,2,0,55.664
"Sports",1,"media company",6.116667,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,3,3,0,33.457
"Sports",1,"media company",5.1666665,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.011439679,2837.649,562,9,4,0,187.266
"Entertainment",0,"media company",1.8833333,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.043697827,84.772,1976,5,2,0,57.829
"Entertainment",0,"media company",2.5166667,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.043697827,84.772,1976,5,6,0,19.469
"Entertainment",0,"media company",0.5,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,1,0.043697827,84.772,1976,5,5,0,29.152
"Entertainment",0,"media company",3.4,25.80154,3.9943416,28.953794,35.045433,16.029612,7.9315133,8.045307,8.016482,0,0.026177077,1171.327,261,6,0,0,250.796
"News & Politics",1,"media company",4.133333,23.217543,4.6507506,30.534351,32.66359,14.3736,9.0499735,8.727734,53.93578,0,0.042542234,3199.196,1706,6,1,0,325.41
"Sports",1,"media company",3.7333333,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,4,6,0,184.532
"Entertainment",1,"media company",0.15,78.55153,11.901507,51.16927,30.707308,3.8730226,1.1526252,1.1962651,21.99459,0,0.0029714042,1390.791,43,6,0,0,82.6
"Food & Drink",1,"media company",0.68333334,45.470882,14.055589,45.390423,29.45751,6.147866,2.3545792,2.5940342,50.16668,0,0.004513912,223.733,299,8,4,0,21.144
"Other",1,"media company",15.816667,14.279385,11.80834,42.884296,33.38859,7.4042463,2.1772587,2.337268,32.816864,0,0.0012231902,316.66,8,6,3,0,123.12
"Entertainment",1,"media company",2.4833333,12.525792,0,15.849792,20.97412,16.19924,23.51202,23.46483,78.57143,0,0.0005126307,662.149,9,5,2,0,13.936
"Entertainment",0,"media company",9.616667,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.043697827,84.772,1976,6,5,0,48.553
"Food & Drink",1,"media company",1.1333333,45.470882,14.055589,45.390423,29.45751,6.147866,2.3545792,2.5940342,50.16668,0,0.004513912,223.733,299,8,0,0,25.392
"Entertainment",1,"media company",0.5,78.55153,11.901507,51.16927,30.707308,3.8730226,1.1526252,1.1962651,21.99459,0,0.0029714042,1390.791,43,7,1,0,133.637
"Sports",1,"media company",0.33333334,56.573845,7.026729,49.348198,33.886578,6.3560553,1.6589239,1.7235173,40.1834,0,0.03965205,2051.191,1261,1,3,0,44.982
"Sports",1,"media company",2.3666666,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.011439679,2837.649,562,11,6,0,198.516
"Sports",1,"media company",2.5833333,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.011439679,2837.649,562,11,0,0,204.431
"Sports",1,"media company",2.3166666,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.011439679,2837.649,562,11,0,0,271.656
"Sports",1,"media company",0.083333336,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,5,4,0,39.271
"Entertainment",0,"media company",3.05,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.043697827,84.772,1976,6,6,0,27.528
"General Interest",1,"media company",0.21666667,23.778912,7.215594,42.634335,35.604748,9.291094,2.5720365,2.6821938,58.33605,0,0.03826723,639.151,739,3,3,0,72.938
"Sports",1,"media company",4.8333335,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.011439679,2837.649,562,11,4,0,148.848
"Music & Dance",0,"media company",3.4666667,37.432724,1.8443931,43.103893,35.68121,9.310288,5.0334635,5.026751,24.929874,1,0.009171869,106.909,102,7,3,0,109.531
"Sports",1,"media company",2.8,56.573845,7.026729,49.348198,33.886578,6.3560553,1.6589239,1.7235173,40.1834,0,0.03965205,2051.191,1261,2,2,0,21.284
"Sports",1,"media company",14.85,10.195684,8.936993,35.938076,29.820343,10.013515,6.872728,8.4183445,47.65,0,0.025362939,2272.45,972,8,0,0,10.089
"News & Politics",1,"media company",28.5,23.217543,4.6507506,30.534351,32.66359,14.3736,9.0499735,8.727734,53.93578,0,0.042542234,3199.196,1706,7,1,0,389.082
"Sports",1,"media company",3.6,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,5,1,0,38.26
"Sports",1,"media company",3.6833334,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,5,1,0,74.57
"Sports",1,"media company",2.4166667,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.011439679,2837.649,562,12,6,0,162.662
"Sports",1,"media company",6.3333335,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,5,3,0,90.484
"Sports",1,"media company",13.833333,10.195684,8.936993,35.938076,29.820343,10.013515,6.872728,8.4183445,47.65,0,0.025362939,2272.45,972,8,6,0,11.018
"Entertainment",1,"media company",0.5833333,78.55153,11.901507,51.16927,30.707308,3.8730226,1.1526252,1.1962651,21.99459,0,0.0029714042,1390.791,43,8,5,0,93.457
"Entertainment",0,"media company",1.75,25.80154,3.9943416,28.953794,35.045433,16.029612,7.9315133,8.045307,8.016482,0,0.026177077,1171.327,261,8,4,0,148.245
"Entertainment",1,"media company",0.5833333,78.55153,11.901507,51.16927,30.707308,3.8730226,1.1526252,1.1962651,21.99459,0,0.0029714042,1390.791,43,8,1,0,51.767
"Entertainment",1,"media company",0.56666666,78.55153,11.901507,51.16927,30.707308,3.8730226,1.1526252,1.1962651,21.99459,0,0.0029714042,1390.791,43,8,1,0,77.154
"Entertainment",1,"media company",1.25,36.641167,3.163764,20.07823,28.842455,18.796284,15.178069,13.941198,76.30662,0,0.036329255,907.676,211,12,0,0,44.108
"Sports",1,"media company",5.0333333,10.195684,8.936993,35.938076,29.820343,10.013515,6.872728,8.4183445,47.65,0,0.025362939,2272.45,972,9,5,0,63.081
"Sports",1,"media company",11.533334,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,1,0.05302412,972.221,1118,6,0,0,64.616
"Entertainment",0,"media company",2.1333334,25.80154,3.9943416,28.953794,35.045433,16.029612,7.9315133,8.045307,8.016482,0,0.026177077,1171.327,261,8,1,0,177.001
"Sports",1,"media company",4.633333,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,6,1,0,105.408
"Food & Drink",1,"media company",0.75,45.470882,14.055589,45.390423,29.45751,6.147866,2.3545792,2.5940342,50.16668,0,0.004513912,223.733,299,10,2,0,25.899
"Food & Drink",1,"media company",1.7,45.470882,14.055589,45.390423,29.45751,6.147866,2.3545792,2.5940342,50.16668,0,0.004513912,223.733,299,11,6,0,32.978
"News & Politics",1,"media company",3.7833333,23.217543,4.6507506,30.534351,32.66359,14.3736,9.0499735,8.727734,53.93578,0,0.042542234,3199.196,1706,8,6,0,317.765
"Entertainment",0,"media company",1.65,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.043697827,84.772,1976,7,6,0,133.365
"Sports",1,"media company",2.8333333,56.573845,7.026729,49.348198,33.886578,6.3560553,1.6589239,1.7235173,40.1834,0,0.03965205,2051.191,1261,3,0,0,125.564
"People & Blogs",1,"influencer",0.23333333,20.96096,1.2031296,23.953394,32.277576,17.574001,12.6429825,12.348917,10.2018585,0,0.013181705,609.138,167,10,5,0,11.252
"News & Politics",1,"media company",1.2166667,23.217543,4.6507506,30.534351,32.66359,14.3736,9.0499735,8.727734,53.93578,0,0.042542234,3199.196,1706,8,2,0,318.598
"Food & Drink",1,"media company",1.55,45.470882,14.055589,45.390423,29.45751,6.147866,2.3545792,2.5940342,50.16668,0,0.004513912,223.733,299,11,0,0,80.34
"Sports",1,"media company",0.46666667,10.7333145,11.9289875,42.724197,33.791218,7.5913467,1.7688098,2.1954405,37.893944,0,0.042929303,155.306,629,1,5,0,27.576
"Entertainment",0,"media company",4.016667,25.80154,3.9943416,28.953794,35.045433,16.029612,7.9315133,8.045307,8.016482,1,0.026177077,1171.327,261,9,5,0,164.476
"Sports",1,"media company",0.11666667,12.024639,2.794941,23.261164,31.368101,17.447468,12.551165,12.577163,30.856287,0,0.05302412,972.221,1118,6,5,0,47.428
"News & Politics",1,"media company",1.95,38.334934,2.456389,33.72828,37.97128,15.705726,5.1521406,4.9861856,56.96822,0,0.00038434812,108.005,164,7,4,0,28.403
"Entertainment",0,"media company",2.8333333,9.670661,3.7365031,30.043709,32.998615,14.449145,9.117061,9.654967,73.722626,0,0.043697827,84.772,1976,8,0,0,34.28
"Sports",1,"media company",6.6666665,10.195684,8.936993,35.938076,29.820343,10.013515,6.872728,8.4183445,47.65,0,0.025362939,2272.45,972,10,5,0,35.3
"News & Politics",1,"media company",3.1666667,23.217543,4.6507506,30.534351,32.66359,14.3736,9.0499735,8.727734,53.93578,0,0.042542234,3199.196,1706,9,0,0,320.705
"People & Blogs",1,"influencer",1,20.96096,1.2031296,23.953394,32.277576,17.574001,12.6429825,12.348917,10.2018585,0,0.013181705,609.138,167,10,0,0,4.292
"Food & Drink",1,"influencer",1.0666667,71.16891,1.9900355,21.315832,31.742418,22.674175,11.978577,10.298963,67.676765,0,0.0050580986,180.009,87,11,1,0,193.687
